Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784159082,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1784159083,2,,Aggregated,0.000000,0.000000,480,480,480,480,480,480,480,480,480,480,480,4,0,39,257.5370499980636,29.523799996240996,484.9714000010863,209.25
1784159084,5,,Aggregated,0.000000,0.000000,480,480,520,520,530,530,530,530,530,530,530,7,0,480,302.8236142854439,29.523799996240996,532.9704000032507,203.28571428571428
1784159085,5,,Aggregated,0.000000,0.000000,250,480,480,520,530,530,530,530,530,530,530,9,0,250,266.25076666661903,24.977900000521913,532.9704000032507,200.33333333333334
1784159086,5,,Aggregated,2.000000,0.000000,45,480,480,480,520,530,530,530,530,530,530,11,0,45,224.71647272719895,24.977900000521913,532.9704000032507,195.54545454545453
1784159087,5,,Aggregated,2.333333,0.000000,45,250,480,480,520,530,530,530,530,530,530,12,0,39,207.87169166699945,22.579100004804786,532.9704000032507,193.75
1784159088,5,,Aggregated,2.250000,0.000000,39,250,480,480,520,530,530,530,530,530,530,14,0,34,181.1853142867871,19.894000004569534,532.9704000032507,190.92857142857142
1784159089,5,,Aggregated,2.200000,0.000000,34,45,480,480,520,530,530,530,530,530,530,15,0,34,171.29912666763025,19.894000004569534,532.9704000032507,189.8
1784159091,5,,Aggregated,2.000000,0.000000,34,45,480,480,520,530,530,530,530,530,530,16,0,33,161.500287500985,14.517700001306366,532.9704000032507,210.5625
1784159092,5,,Aggregated,2.000000,0.000000,34,45,250,480,520,530,530,530,530,530,530,18,0,33,148.96540555613078,14.517700001306366,532.9704000032507,206.5
1784159093,5,,Aggregated,1.875000,0.000000,33,45,250,480,520,530,530,530,530,530,530,19,0,33,142.2875736848494,14.517700001306366,532.9704000032507,204.78947368421052
1784159094,5,,Aggregated,1.777778,0.000000,33,45,120,250,480,520,530,530,530,530,530,22,0,31,130.39804545538075,12.66580000083195,532.9704000032507,216.4090909090909
1784159095,5,,Aggregated,1.800000,0.000000,33,45,120,250,480,520,530,530,530,530,530,24,0,31,122.16722916764411,10.000700000091456,532.9704000032507,227.5
1784159096,5,,Aggregated,1.800000,0.000000,33,45,120,250,480,520,530,530,530,530,530,24,0,31,122.16722916764411,10.000700000091456,532.9704000032507,227.5
1784159097,5,,Aggregated,1.800000,0.000000,30,39,70,120,480,520,530,530,530,530,530,27,0,30,110.93979629718147,10.000700000091456,532.9704000032507,234.55555555555554
1784159098,5,,Aggregated,1.700000,0.000000,30,39,70,120,480,520,530,530,530,530,530,28,0,29,107.82331428656887,10.000700000091456,532.9704000032507,232.39285714285714
1784159099,5,,Aggregated,1.600000,0.000000,30,37,53,120,480,520,530,530,530,530,530,30,0,29,102.35428666734758,10.000700000091456,532.9704000032507,241.9
1784159100,5,,Aggregated,1.600000,0.000000,31,45,70,92,480,520,530,530,530,530,530,32,0,30,100.47956250059542,10.000700000091456,532.9704000032507,237.65625
1784159101,5,,Aggregated,1.600000,0.000000,30,39,53,92,480,520,530,530,530,530,530,33,0,30,97.69717878842846,8.660899999085814,532.9704000032507,246.27272727272728
1784159102,5,,Aggregated,1.500000,0.000000,29,39,53,92,480,520,530,530,530,530,530,35,0,29,93.14463714337242,8.660899999085814,532.9704000032507,253.71428571428572
1784159103,5,,Aggregated,1.700000,0.000000,30,39,53,70,480,520,530,530,530,530,530,36,0,29,91.75232222272219,8.660899999085814,532.9704000032507,251.5
1784159104,5,,Aggregated,1.700000,0.000000,30,39,52,70,480,520,530,530,530,530,530,38,0,29,88.58422368460819,8.660899999085814,532.9704000032507,248.8421052631579
1784159105,5,,Aggregated,1.700000,0.000000,29,37,52,70,480,520,530,530,530,530,530,39,0,29,87.05425897474365,8.660899999085814,532.9704000032507,246.92307692307693
