Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784056619,15,,Aggregated,6.800000,0.000000,7,9,10,10,1100,1600,2800,3700,3800,3800,3800,186,0,7,212.45137043010752,2.302500000951113,3766.6978999986895,4731.89247311828
1784056620,15,,Aggregated,6.800000,0.000000,7,9,10,10,40,1600,2800,3700,3800,3800,3800,192,0,7,206.0596536458282,2.302500000951113,3766.6978999986895,4628.078125
1784056621,15,,Aggregated,6.700000,0.000000,7,9,10,10,40,1600,2800,3700,3800,3800,3800,199,0,7,199.10352110551074,2.302500000951113,3766.6978999986895,4628.517587939698
1784056622,15,,Aggregated,6.800000,0.000000,7,9,10,10,24,1600,2700,3600,3800,3800,3800,205,0,7,193.5157341463243,2.302500000951113,3766.6978999986895,4602.2878048780485
1784056623,15,,Aggregated,6.800000,0.000000,7,9,10,10,22,1600,2700,3600,3800,3800,3800,212,0,7,187.34454150942082,2.302500000951113,3766.6978999986895,4594.075471698113
1784056624,15,,Aggregated,6.600000,0.000000,7,9,10,10,22,1600,2700,3600,3800,3800,3800,218,0,7,182.37390779814558,2.302500000951113,3766.6978999986895,4597.807339449541
1784056625,15,,Aggregated,6.600000,0.000000,7,9,10,10,17,1600,2700,3600,3800,3800,3800,226,0,7,176.17917964600034,2.302500000951113,3766.6978999986895,4665.128318584071
1784056626,15,,Aggregated,6.500000,0.000000,7,9,10,10,15,1600,2700,3600,3800,3800,3800,233,0,7,171.10960171672255,2.302500000951113,3766.6978999986895,4702.472103004292
1784056627,15,,Aggregated,6.500000,0.000000,7,9,10,10,15,1600,2700,3600,3800,3800,3800,238,0,7,167.6396373949417,2.302500000951113,3766.6978999986895,4681.436974789916
1784056628,15,,Aggregated,6.700000,0.000000,7,9,10,10,15,1500,2700,3600,3800,3800,3800,247,0,7,161.80174089067842,2.302500000951113,3766.6978999986895,4712.825910931174
1784056629,15,,Aggregated,6.400000,0.000000,7,9,10,10,14,1500,2600,3600,3800,3800,3800,253,0,7,158.1476486165988,2.302500000951113,3766.6978999986895,4658.897233201581
1784056630,15,,Aggregated,6.600000,0.000000,7,9,10,10,14,1500,2600,3600,3800,3800,3800,260,0,7,154.0676773076904,2.302500000951113,3766.6978999986895,4593.3538461538465
1784056631,15,,Aggregated,6.400000,0.000000,7,9,10,10,15,1400,2600,3600,3800,3800,3800,264,0,7,151.95416136363306,2.302500000951113,3766.6978999986895,4529.954545454545
1784056632,15,,Aggregated,6.700000,0.000000,7,9,10,10,14,1400,2600,3600,3800,3800,3800,275,0,7,146.14381127272446,2.302500000951113,3766.6978999986895,4551.625454545455
1784056633,15,,Aggregated,6.500000,0.000000,7,9,10,10,14,1400,2600,3600,3800,3800,3800,280,0,7,143.66013392856465,2.302500000951113,3766.6978999986895,4488.446428571428
1784056634,15,,Aggregated,7.000000,0.000000,7,9,10,10,13,1200,2600,3600,3800,3800,3800,286,0,7,140.7744381118849,2.302500000951113,3766.6978999986895,4484.552447552447
1784056635,15,,Aggregated,6.600000,0.000000,7,9,10,10,13,1200,2600,3600,3800,3800,3800,294,0,7,137.09925578230616,2.302500000951113,3766.6978999986895,4508.639455782313
1784056636,15,,Aggregated,6.600000,0.000000,7,9,10,10,13,1200,2600,3600,3800,3800,3800,299,0,7,134.9253545150383,2.302500000951113,3766.6978999986895,4475.602006688963
1784056637,15,,Aggregated,6.600000,0.000000,7,9,9,10,12,1200,2300,2800,3800,3800,3800,305,0,7,132.36129475408234,2.302500000951113,3766.6978999986895,4485.665573770491
1784056638,15,,Aggregated,6.700000,0.000000,7,9,9,10,12,1200,2300,2800,3800,3800,3800,312,0,7,129.53281666665507,2.302500000951113,3766.6978999986895,4433.532051282052
1784056639,15,,Aggregated,6.600000,0.000000,7,9,9,10,12,1200,2300,2800,3800,3800,3800,319,0,7,126.86753573666394,2.302500000951113,3766.6978999986895,4442.103448275862
