Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/markets,2124,925,9,24.21263102636402,1.5002000000094995,416.446599999972,7449.042843691149,40.6470781462525,17.70176425860808,9,16,23,29,64,110,160,180,390,420,420
GET,GET /health,960,0,10,25.605325104167285,2.2563999998510553,416.7185999999674,200.0,18.371560744068926,0.0,10,16,26,32,67,110,170,190,420,420,420
,Aggregated,3084,925,10,24.646154474707462,1.5002000000094995,416.7185999999674,5192.5314526588845,59.01863889032143,17.70176425860808,10,16,24,30,64,110,160,180,390,420,420
